record_id,title,venue,venue_family,year,route_G,route_R,route_P,route_membership,abstract_available,eligibility_decision,reason_code,reason_label,decision_evidence
P44356,Learning to Classify: A Flow-Based Relation Network for Encrypted Traffic Classification.,The Web Conference (WWW),Web,2020,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P44372,MadDroid: Characterizing and Detecting Devious Ad Contents for Android Apps.,The Web Conference (WWW),Web,2020,false,true,false,R,true,Excluded,E09,Defense or obfuscation,Title and abstract describe a defense or mitigation without a qualifying classifier.
P44542,Towards Hybrid Human-AI Workflows for Unknown Unknown Detection.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P44546,Traffic Flow Prediction via Spatial Temporal Graph Neural Network.,The Web Conference (WWW),Web,2020,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Traffic Flow Prediction via Spatial Temporal Graph Neural Network.
P44564,Valve: Securing Function Workflows on Serverless Computing Platforms.,The Web Conference (WWW),Web,2020,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P44583,"Is it a Qoincidence?"": An Exploratory Study of QAnon on Voat.""",The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"DBLP title: Is it a Qoincidence?"": An Exploratory Study of QAnon on Voat."""
P44660,Chinese Wall or Swiss Cheese? Keyword filtering in the Great Firewall of China.,The Web Conference (WWW),Web,2021,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P44712,DF-TAR: A Deep Fusion Network for Citywide Traffic Accident Risk Prediction with Dangerous Driving Behavior.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: DF-TAR: A Deep Fusion Network for Citywide Traffic Accident Risk Prediction with Dangerous Driving Behavior.
P44717,Dissecting Performance of Production QUIC.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Dissecting Performance of Production QUIC.
P44766,Few-shot Network Anomaly Detection via Cross-network Meta-learning.,The Web Conference (WWW),Web,2021,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Few-shot Network Anomaly Detection via Cross-network Meta-learning.
P44780,GNEM: A Generic One-to-Set Neural Entity Matching Framework.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: GNEM: A Generic One-to-Set Neural Entity Matching Framework.
P44803,"How Do Hyperedges Overlap in Real-World Hypergraphs? - Patterns, Measures, and Generators.",The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"DBLP title: How Do Hyperedges Overlap in Real-World Hypergraphs? - Patterns, Measures, and Generators."
P44811,Improving Neural Question Generation using Deep Linguistic Representation.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Improving Neural Question Generation using Deep Linguistic Representation.
P44828,"It's Not Just the Site, It's the Contents: Intra-domain Fingerprinting Social Media Websites Through CDN Bursts.",The Web Conference (WWW),Web,2021,true,true,false,G | R,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P44868,Meta-HAR: Federated Representation Learning for Human Activity Recognition.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is human-activity sensor/video data rather than network packets, flows, sessions, or traffic traces."
P44883,MStream: Fast Anomaly Detection in Multi-Aspect Streams.,The Web Conference (WWW),Web,2021,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
P44953,Robust Android Malware Detection against Adversarial Example Attacks.,The Web Conference (WWW),Web,2021,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Robust Android Malware Detection against Adversarial Example Attacks.
P45014,TLS 1.3 in Practice: How TLS 1.3 Contributes to the Internet.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: TLS 1.3 in Practice: How TLS 1.3 Contributes to the Internet.
P45038,Understanding the Impact of Encrypted DNS on Internet Censorship.,The Web Conference (WWW),Web,2021,true,true,false,G | R,true,Excluded,E03,No qualifying traffic input,DBLP title: Understanding the Impact of Encrypted DNS on Internet Censorship.
P45062,Where are you taking me?Understanding Abusive Traffic Distribution Systems.,The Web Conference (WWW),Web,2021,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Where are you taking me?Understanding Abusive Traffic Distribution Systems.
P45127,An Invertible Graph Diffusion Neural Network for Source Localization.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: An Invertible Graph Diffusion Neural Network for Source Localization.
P45251,Element-guided Temporal Graph Representation Learning for Temporal Sets Prediction.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Element-guided Temporal Graph Representation Learning for Temporal Sets Prediction.
P45261,ET-BERT: A Contextualized Datagram Representation with Pre-training Transformers for Encrypted Traffic Classification.,The Web Conference (WWW),Web,2022,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P45262,EventBERT: A Pre-Trained Model for Event Correlation Reasoning.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: EventBERT: A Pre-Trained Model for Event Correlation Reasoning.
P45376,Knowledge Enhanced GAN for IoT Traffic Generation.,The Web Conference (WWW),Web,2022,true,true,false,G | R,true,Excluded,E10,Adversarial or generative support,The central task is GAN-based IoT traffic generation rather than traffic classification.
P45501,QCluster: Clustering Packets for Flow Scheduling.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: QCluster: Clustering Packets for Flow Scheduling.
P45542,Second-level Digital Divide: A Longitudinal Study of Mobile Traffic Consumption Imbalance in France.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E12,Operational or support label,The work measures longitudinal mobile-traffic consumption inequality and does not train a semantic traffic classifier.
P45561,Socially-Equitable Interactive Graph Information Fusion-based Prediction for Urban Dockless E-Scooter Sharing.,The Web Conference (WWW),Web,2022,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Socially-Equitable Interactive Graph Information Fusion-based Prediction for Urban Dockless E-Scooter Sharing.
P45716,Analyzing the Communication Clusters in Datacenters✱.,The Web Conference (WWW),Web,2023,false,true,false,R,true,Excluded,E05,No supervised fixed-label task,"Title and abstract describe unsupervised, one-class, or clustering analysis."
P45721,AppSniffer: Towards Robust Mobile App Fingerprinting Against VPN.,The Web Conference (WWW),Web,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P45782,CMDiagnostor: An Ambiguity-Aware Root Cause Localization Approach Based on Call Metric Data.,The Web Conference (WWW),Web,2023,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
P45841,DeeProphet: Improving HTTP Adaptive Streaming for Low Latency Live Video by Meticulous Bandwidth Prediction.,The Web Conference (WWW),Web,2023,false,true,false,R,true,Excluded,E12,Operational or support label,"Title and abstract describe an operational, measurement, or support label."
P45860,Do Language Models Plagiarize?,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Do Language Models Plagiarize?
P45879,Efficient and Low Overhead Website Fingerprinting Attacks and Defenses based on TCP/IP Traffic.,The Web Conference (WWW),Web,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P45912,Fairness-aware Guaranteed Display Advertising Allocation under Traffic Cost Constraint.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Fairness-aware Guaranteed Display Advertising Allocation under Traffic Cost Constraint.
P46046,Learning Mixtures of Markov Chains with Quality Guarantees.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Learning Mixtures of Markov Chains with Quality Guarantees.
P46126,Net-track: Generic Web Tracking Detection Using Packet Metadata.,The Web Conference (WWW),Web,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P46147,Optimizing Feature Set for Click-Through Rate Prediction.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Optimizing Feature Set for Click-Through Rate Prediction.
P46148,Optimizing Guided Traversal for Fast Learned Sparse Retrieval.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Optimizing Guided Traversal for Fast Learned Sparse Retrieval.
P46215,Scan Me If You Can: Understanding and Detecting Unwanted Vulnerability Scanning.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P46267,TFE-GNN: A Temporal Fusion Encoder Using Graph Neural Networks for Fine-grained Encrypted Traffic Classification.,The Web Conference (WWW),Web,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P46330,Unsupervised Anomaly Detection on Microservice Traces through Graph VAE.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P46338,Visual-Aware Testing and Debugging for Web Performance Optimization.,The Web Conference (WWW),Web,2023,false,true,false,R,true,Excluded,E04,No learned classifier,Title and abstract do not describe a learned classifier.
P46343,Web Photo Source Identification based on Neural Enhanced Camera Fingerprint.,The Web Conference (WWW),Web,2023,false,true,false,R,true,Excluded,E13,Non-primary classifier study,Title and abstract describe a non-primary classifier study.
P46365,ZTLS: A DNS-based Approach to Zero Round Trip Delay in TLS handshake.,The Web Conference (WWW),Web,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ZTLS: A DNS-based Approach to Zero Round Trip Delay in TLS handshake.
P46376,A Counterfactual Framework for Learning and Evaluating Explanations for Recommender Systems.,The Web Conference (WWW),Web,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Counterfactual Framework for Learning and Evaluating Explanations for Recommender Systems.
P46400,A Worldwide View on the Reachability of Encrypted DNS Services.,The Web Conference (WWW),Web,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: A Worldwide View on the Reachability of Encrypted DNS Services.
